route_id,service_id,trip_headsign,direction_id,shape_id,trip_id,wheelchair_accessible
GREEN,weekday,Nagasandra,1,s1586,t1428,1
GREEN,weekday,Nagasandra,1,s1586,t1469,1
GREEN,weekday,Nagasandra,1,s1586,t1497,1
GREEN,weekday,Nagasandra,1,s1586,t1501,1
GREEN,weekday,Nagasandra,1,s1586,t1503,1
GREEN,weekday,Nagasandra,1,s1586,t1505,1
GREEN,weekday,Nagasandra,1,s1586,t1515,1
GREEN,weekday,Nagasandra,1,s1586,t1517,1
GREEN,weekday,Nagasandra,1,s1586,t1519,1
GREEN,weekday,Nagasandra,1,s1586,t1521,1
GREEN,weekday,Nagasandra,1,s1586,t1523,1
GREEN,weekday,Nagasandra,1,s1586,t1533,1
GREEN,weekday,Nagasandra,1,s1586,t1537,1
GREEN,weekday,Nagasandra,1,s1586,t1539,1
GREEN,weekday,Nagasandra,1,s1586,t1549,1
GREEN,weekday,Nagasandra,1,s1586,t1554,1
GREEN,weekday,Nagasandra,1,s1586,t1556,1
GREEN,weekday,Nagasandra,1,s1586,t1570,1
GREEN,weekday,Nagasandra,1,s1586,t1572,1
GREEN,weekday,Nagasandra,1,s1586,t1586,1
GREEN,weekday,Nagasandra,1,s1586,t1588,1
GREEN,weekday,Nagasandra,1,s1586,t1590,1
GREEN,weekday,Nagasandra,1,s1586,t1592,1
GREEN,weekday,Nagasandra,1,s1586,t1594,1
GREEN,weekday,Nagasandra,1,s1586,t1596,1
GREEN,weekday,Nagasandra,1,s1586,t1604,1
GREEN,weekday,Nagasandra,1,s1586,t1614,1
GREEN,weekday,Nagasandra,1,s1586,t1621,1
GREEN,weekday,Nagasandra,1,s1586,t1628,1
GREEN,weekday,Nagasandra,1,s1586,t1636,1
GREEN,weekday,Nagasandra,1,s1626,t1626,1
GREEN,weekday,Peenya Industry,1,s1414,t1375,1
GREEN,weekday,Peenya Industry,1,s1414,t1414,1
GREEN,weekday,Peenya Industry,1,s1513,t1370,1
GREEN,weekday,Peenya Industry,1,s1513,t1513,1
GREEN,weekday,Peenya Industry,1,s1513,t1612,1
GREEN,weekday,Rashtreeya Vidyalaya Road,0,s1625,t1625,1
GREEN,weekday,Silk Institute,0,s1144,t1415,1
GREEN,weekday,Silk Institute,0,s828,t1434,1
GREEN,weekday,Silk Institute,0,s914,t1320,1
GREEN,weekday,Silk Institute,0,s914,t1322,1
GREEN,weekday,Silk Institute,0,s914,t1324,1
GREEN,weekday,Silk Institute,0,s914,t1326,1
GREEN,weekday,Silk Institute,0,s914,t1328,1
GREEN,weekday,Silk Institute,0,s914,t1330,1
GREEN,weekday,Silk Institute,0,s914,t1334,1
GREEN,weekday,Silk Institute,0,s914,t1336,1
GREEN,weekday,Silk Institute,0,s914,t1339,1
GREEN,weekday,Silk Institute,0,s914,t1341,1
GREEN,weekday,Silk Institute,0,s914,t1343,1
GREEN,weekday,Silk Institute,0,s914,t1345,1
GREEN,weekday,Silk Institute,0,s914,t1347,1
GREEN,weekday,Silk Institute,0,s914,t1351,1
GREEN,weekday,Silk Institute,0,s914,t1353,1
GREEN,weekday,Silk Institute,0,s914,t1355,1
GREEN,weekday,Silk Institute,0,s914,t1357,1
GREEN,weekday,Silk Institute,0,s914,t1359,1
